岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
储备店长,勇于挑战固,405.87734100650835,高敏感度,278.1841226134877,高度认同公司企业文化,272.7552864443738,品行良好,203.2797991660112,服务意识足,90.4423984231195,区域楼盘情况,84.72565689910387,创新意识,71.3010927045624,创业欲望,51.720356213073316,爱交流,42.776616294735696,高度额责任心,41.9836300586385
储备运营,思维品质,725.0579509118431,善创变,618.1776651777966,积极向上,440.0232668374187,综合素养,415.83865393959235,分析总结用户,410.11217977524154,组织分析方法,351.5247255216356,能死磕,310.18611975707137,物流知识,285.2006232954475,offic办公软件,72.95783425607931,挖掘客户需求,61.668622070084204
充电桩设计,流程设计工具,629.9300069389375,统计软件,531.567280868622,统计工具,467.402572269114,sas,461.3762022471465,数据库软件,358.8481573033363,axcure,270.2154752525631,产品设计,258.7415760714212,创造性解决问题5,247.77610861420843,数字模拟电路,239.2321048688909,信接口,164.17583328730447
光学工程师,相机成像原理,6264.818842875302,codev,5017.902972738426,zemax,4310.139683817566,物理光学,3157.0093838948274,tracepro,2599.0664249020424,光学分析器件,2056.2349955454397,折返式望远镜,1822.720799001073,激光准直,1594.8806991259391,光学系统设计,1488.6095668270377,物理光学理论,1447.454752147911
全栈工程师,mesh优化,574.157051685338,渲染管线搭建,483.40494245895644,密度矩阵,443.4175407443463,几何算法,410.11217977524154,数值计算,375.0545865848318,误差分析,290.7393606991328,html5css,281.7359947976635,计算机设计模式,245.25591598988257,计算机专业知识,244.91362319319916,工程化思想,243.34691019139822
内容运营,文案方向实习经历,683.5202996254021,互联网互联网,512.640224719052,宏观思维,505.2532972120979,文字功底,492.417174488243,内容运营方法,490.3466078248255,文字撰写功底,476.17938147523404,营销方式,461.3762022471467,擅于在内容中提炼关键点,455.6801997502682,学习方法,440.4908597585927,信息搜集,432.8436691728135
内控管培生,愿意在事务所行业继续学习,534.0024995118902,组织沟通协调,262.113931652052,管理经验,193.28744615556946,报告撰写,158.77889960835083,职业态度,91.13603995005369,word文档,86.77806443056053,财务软件,85.83225117406482,ppt操作,77.2653228751134,原则性,61.02935422102791,职业操,54.00452613406374
决策规划算法工程师,机器人,777.7446475547537,常用轨迹规划算法,586.8510001069526,状态机,519.7428898750809,车辆运动学理论,485.0682103086798,常用决策模型,444.2881947565116,轨迹规划,369.10096179771733,任务调度,365.46540760499704,基础算法知识,328.0897438201932,车辆规划控制,307.5841348314311,机器人常用的规划算法,307.48256438283823
分公司/代表处负责人,检验方法,899.5648398593792,检测指标,781.8674920747839,接受挑战,584.3308355029822,工程软件,369.51170998850256,极强求知欲望,183.14498262291576,市场开拓,141.18431893589613,身心健康,112.9933246863329,品德端正,106.21212943442482,组织协调力,86.29511273211453,化办公软件,49.784069868106236
分析师助理,独立逻辑思维,956.9284194755634,正直善良,922.7524044942933,勤奋踏实,739.2980560102851,流场分析,615.1682696628621,会计专业知识,594.2477658328269,行业洞察力,533.1458337078135,分析方法,425.58120619060344,时空转录组学技术原理,394.79827981752567,传热学,355.29825306277706,研究分析,351.39392997474323
创意总监,文案写作功底,1161.9845093631843,策略思维,961.86103667938,创意策划,750.242453088391,设计洞察力,538.2722359550045,设计理念,388.79633084551625,市场营销范畴,384.48016853928897,发散性思维,252.47659195812042,洞察力,139.05726536332972,高效完成逻辑,136.7040599250805,美术功底,135.63600042081043
创意策划,文案写作,3078.446131131747,洞察游戏用户诉求,1161.9845093631839,文娱相关线下活动设计,626.5602746566188,活动策划执行,510.8273249592759,组织经验,445.1190878941611,发散性思维,431.7606648278605,专业创意方法,370.240162297093,创意策划,341.83008264306073,阅片量丰富,275.88472541996157,思维活跃,258.6483335953502
制造工程师,英语沟通,863.5287525006597,校内外活动,515.645874527739,行业业务,444.28819475651164,实践经历,412.51669962219125,装配测试技术知识,410.11217977524154,学习敏锐度,376.6784097526078,敏锐进取,309.3875247166434,光学材料,294.0861231119616,创新求变,206.25834981109557,销售策划,177.71527790260473
前端工程师/客户端工程师,html5css,20400.998808494744,es6,11992.657545543474,react技术栈,9292.638231963148,webpack,4749.506656570854,ajax,4561.208386427767,typescript语法5,4034.7426396013084,计算机基础,3784.8735996195423,页面架构,3523.45577869149,浏览器端,3043.157873719429,grunt,1946.3889139337066
剪辑师,视频生产流程,615.168269662862,文功底,512.6402247190518,常规剪辑软件,461.3762022471465,拍摄器材,452.59077366307815,剪辑思路,358.84815730333617,镜头感觉,286.1268902376271,后期生产工具,256.32011235952575,镜头运动,234.79433932604286,视频类软件,233.52774864553112,premiere,213.03510786179848
动力系统工程师,匹配分析,2511.937101123354,药物研究,820.2243595504829,实验报告,786.8000072612222,发动机轮系,717.6963146066726,药代动力,671.0926578140314,实验平台,596.5268069458057,电控件,358.8481573033363,英文书写,346.0565468529821,发流程,221.40496259136754,强电工程规范,210.3139383462777
动画设计,接受技术新思维,1117.685943964661,美术基础,1003.5546717868477,mg动画视频的制作,913.318976516851,蒙皮技术,888.5763895130232,c4d,834.8538514163643,基础动画运动规律2,817.7890018752311,spine,807.2790574013088,文字转化,799.1929657158555,各类项目脚本,699.2938450013735,动画制作相关模块,615.1682696628623
助理咨询顾问,沟通类,1143.0656439271238,sas,683.5202996254022,市场开拓,621.211003317943,语言沟通,539.929829266252,金融经,449.3863749477941,语言要求,444.28819475651164,快速适应,431.49516370853416,思路方法,413.5297812733684,口齿清晰,381.5474479723431,结构化,369.1009617977174
助理工程师,分析领域论文,801.9971515604725,基本方法,552.0222754981611,三维绘图软件,493.8200204507365,分析手,475.16829735241623,英文资料搜索,431.9711794112875,算法实现,415.8931927784874,⼤学社团,341.76014981270123,学⽣会⼲部,284.8001248439176,分析问题,266.97474532621146,焊接材料,239.2321048688909
助理顾问,英语语言,588.0241542569474,分析客户,221.94399877768947,心态积极,168.3291358798234,发展意愿,79.0278823379145,责任感6,38.60123557042388,自驱力,35.87832725848273,化办公软件,35.004424126012196,普通话标准,20.603499918707698,效沟通技巧,18.40767012213859,高度额责任心,11.807895953992077
包装设计,主流包装工艺,649.3442846441324,材质特征,584.4098561797191,印刷流程,519.4754277153058,业法律法规,454.5409992508926,审美品味,375.0904263521951,设计基础,372.0388179626042,作品链接,367.6976050395915,问题分析,340.3002630565223,平面设计技,314.52837163819953,各类设计软件,273.8985089595361
化学分析,机硅合成树脂,1093.6324794006441,化学反应,874.9059835205153,聚氨酯,863.648035696224,电化学表,683.5202996254025,实验室的操作方法,478.4642097377817,实验室常规实验设备使用,444.2881947565116,自我激励,281.5601752280203,化学分析实验设备,273.40811985016103,电化学工作站,265.8368460499227,学科功底,262.66093281211494
化工工程师,流程管理思维,1025.2804494381037,化工原理,546.8162397003221,物理化学,486.05887973361956,化学类基础知识,307.5282385524974,热爱工程设计,303.78679983351225,分析化学,273.1939525933213,追求成效,263.0779839277315,接受挑战,191.40955485084035,积极进取,127.75371170357313,国内外资本市场,117.50108616696328
区域经理,沟通反馈意识,533.550024267521,基本市场营销理论,341.76014981270123,正形象气质,338.8129443030095,社交感,255.1152362141843,市场营销,228.24289902353954,三观正,186.32313237373077,公共关系,171.04555310769175,协调沟通力,170.88007490635061,团队协作意识,155.48618900695422,问题意识,114.09457571168592
医学部实习生,临床常见疾病的诊疗流程,888.5763895130233,商业思维,736.3934954262876,外延产品知识,709.8949962206194,协调公司与客户关系,694.4376377444194,诚实踏实,595.232260923788,临床试验经验,580.481810980291,医学基础知识,512.640224719052,相关法规,422.3229618315176,医学图像分析,410.11217977524154,抗感染药品,390.28549802666896
医疗器械销售,销售意愿,615.1682696628623,充满激情,512.640224719052,呼吸道病,200.50424040503842,语言沟通,196.33811973318257,口头表达,187.28257006837907,除颤仪,136.7040599250805,效沟通技巧,128.85369085497015,市场敏感性,127.50142160796983,强烈成功欲望,114.94954467660966,积极向上,80.00423033407617
医疗市场专员,自助打印,3064.1989695844277,医疗影像专业,2338.4300942665036,公司政策,1806.4465061528501,挖掘意,1515.1366641696422,接受挑战,547.8192876317091,效沟通技巧,503.0755559753701,开拓精神,502.16038845606096,市场口碑,378.5650890232998,数据变化敏感度,324.60438022420016,用户服务意识,262.3565367586453
医药代表,职业操,557.0993222250786,工作独立性,305.5468907275142,沟通表达理,111.97096041690646,人际交往,72.12658722553033,组织协调力,56.63116773045016,与人沟通,51.441673967084846,执行力,41.89305637757966,语言表达,18.596221803628122,抗压性,4.008582257676602,团队精神6,0.0
医药分析师,药品研发,717.6963146066726,财务分析基础,478.4642097377817,生物医药,447.2894383110902,申报流程,418.7265061320207,wind,164.9570329303825,适应性,154.48474638923457,金融素养基本功,136.7040599250805,人际交往,97.88608266321974,道德标准,95.69284194755627,业务敏感度,89.52359709713974
医院院长/副院长,视觉设计,823.3411965218723,设计的表达,189.7816417315618,团队管理精神,187.96808239698564,html5css,175.3801948574813,会计核算,169.42862513848215,网络知识,132.12230552251916,在线沟通工具,121.1228611541578,税务管理,119.61605243444545,财务管理,62.70489438502832,护士执业资格证,57.263026089384496
半导体技术,书写英文技术文献,717.6963146066727,设备性能,546.8162397003218,驱动开发,426.0221889218764,perl一种,333.13646902824036,结构公差分析,322.5722041287858,英文技术文档阅读,245.41464561832103,数电模电,225.98023903928316,电子电路,215.33771954241405,半导体／光电子,198.46398782377898,python程序,173.40454373924732
印刷/包装,盲色弱,444.2881947565116,对增稠剂,341.7601498127013,多种包装材料的应用性能,299.0401310861136,油墨制作,256.320112359526,未受过记过处分,256.320112359526,印刷包装材料领,256.320112359526,印刷方面,239.23210486889093,分散染料,218.4523257492694,设备仪器,213.6000936329383,无菌制剂生产工艺,189.11093857651412
原画师,美术基础,2341.869820377692,手绘板绘制,2287.1453934235637,sai,1691.8102454197522,造型功底,1527.101841241176,空间轮廓,1276.069213211587,美术功底,1254.8156786405382,绘画功底,1252.733012870826,扎实美术功底思维活跃,1032.8751194339413,理解认知,952.0461316210964,二次元产品,816.9537368368826
合约管理,工程建设的法律法规,540.7574334561407,接受挑战,390.79450782046575,solidity开发经验,367.9516163627786,web3.js,303.11826887534426,行业规范,293.4021527288702,ethers.js库,273.40811985016103,课程学习成绩,231.91624487436292,英语证书,219.96359968371732,工程知识基础,180.25247781871366,英语四级通,176.0061286363426
合规咨询顾问,通过司法考试,260.7639716240345,董秘资格,250.6241098626476,品德端正,238.97729122745582,协调沟通,205.14741047320447,批判性思维,152.38534492652065,从业资格考试,122.66391468506234,有追求,117.5822088200248,文字功底,110.33577377053949,符合中欧基金,105.63432047930043,专业知识,102.79636883427582
